"Codigo Articulo","Descripción","Des.Marca","Familia","Sub-Familia","Unidad de stock"
"046390","BOLSA DE REGALO DISNEY S. DISBREG10004","IASA","005","042","UNI"
"046391","BOLSA DE REGALO NAV WINNIE XS DISBREG10021","IASA","005","042","UNI"
"046392","BOLSA DE REGALO PRINCESAS J DISBREG10022","IASA","005","042","UNI"
"046393","BOLSA DE REGALO PRINCESAS L DISBREG10023","IASA","005","042","UNI"
"046394","BOLSA DE REGALO DISNEY XS DISBREG10005","IASA","005","042","UNI"
"046395","BOLSA DE REGALO M Y M  J. DISBREG10007","IASA","005","042","UNI"
"046396","BOLSA DE REGALO WINNIE L DISBREG10037","IASA","005","042","UNI"
"046397","BOLSA DE REGALO PRINCESAS M DISBREG10024","IASA","005","042","UNI"
"046398","BOLSA DE REGALO PRINCESAS S DISBREG10025","IASA","005","042","UNI"
"046399","BOLSA DE REGALO PRINCESAS XS DISBREG10026","IASA","005","042","UNI"
"046400","BOLSA DE REGALO PRINCESAS J DISBREG10027","IASA","005","042","UNI"
"046401","BOLSA DE REGALO PRINCESAS L DISBREG10028","IASA","005","042","UNI"
"046402","BOLSA DE REGALO PRINCESAS M DISBREG10029","IASA","005","042","UNI"
"046403","BOLSA DE REGALO HANNAH J DISBREG10051","IASA","005","042","UNI"
"046404","BOLSA DE REGALO PRINCESAS S DISBREG10030","IASA","005","042","UNI"
"046405","BOLSA DE REGALO HANNAH L DISBREG10052","IASA","005","042","UNI"
"046406","BOLSA DE REGALO HANNAH M DISBREG10053","IASA","005","042","UNI"
"046407","BOLSA DE REGALO M Y M L DISBREG10057","IASA","005","042","UNI"
"046408","BOLSA DE REGALO M Y M M DISBREG10058","IASA","005","042","UNI"
"046409","BOLSA DE REGALO M Y M S DISBREG10059","IASA","005","042","UNI"
"046410","BOLSA DE REGALO TINKERBELL J DISBREG10031","IASA","005","042","UNI"
"046411","BOLSA DE REGALO TINKERBELL L DISBREG10032","IASA","005","042","UNI"
"046412","BOLSA DE REGALO TINKERBELL L DISBREG10032","IASA","005","042","UNI"
"046413","BOLSA DE REGALO NAV. POOH M DISBREG10068","IASA","005","042","UNI"
"046414","BOLSA DE REGALO TINKERBELL XS DISBREG10035","IASA","005","042","UNI"
"046415","BOLSA DE REGALO TINKERBELL M DISBREG10033","IASA","005","042","UNI"
"046416","BOLSA DE REGALO TINKERBELL S DISBREG10034","IASA","005","042","UNI"
"046417","BOLSA DE REGALO NAV.PRINCESA  DISBREG10061","IASA","005","042","UNI"
"046418","BOLSA DE REGALO NAV.PRINCESA  DISBREG10062","IASA","005","042","UNI"
"046419","CARATULA QUALITY BOOK A-4 BILLABONG","STANDFORD","008","002","CTO"
"046420","TOMACORRIENTE SIMPLE  C/L.A TIERRA","S/M","009","121","UNI"
"046421","TORNILLOS SPACK DE 1 1/2"","S/M","009","121","UNI"
"046422","FULMINANTE VERDE TIROxTIRO","S/M","009","106","UNI"
"046423","CLAVOS DE FIJACION DE 1¨","S/M","009","103","UNI"
"046424","TERMICO DE ENGRAMPE 20AMP","S/M","009","121","UNI"
"046425","TARUGOS TOX DE 1/4"","S/M","009","121","UNI"
"046426","LAPICERO MICKEY IM0001.2","IASA","001","018","UNI"
"046427","LAPICERO MICKEY SLLG0058","IASA","001","018","UNI"
"046428","LAPICERO MINNIE PANS0001","IASA","001","018","UNI"
"046429","LAPICERO MINNIE SLLG0059","IASA","001","018","UNI"
"046430","LAPICERO PRINCESS BLT CELESTE SLLG0084","IASA","001","018","UNI"
"046431","LAPICERO TINKERBELL  CELESTE SLLG0001","IASA","001","018","UNI"
"046432","LAPICERO PRINCESS  DP00717374","IASA","001","018","UNI"
"046433","LAPICERO PRINCESS + ESPEJO ROSADO SLLG0090","IASA","001","018","UNI"
"046434","LAPIZ MICKEY SLLC0055","IASA","001","100","UNI"
"046435","LAPIZ MICKEY SLLC0056","IASA","001","100","UNI"
"046436","LAPICERO MICKEY  GT005859","IASA","001","018","UNI"
"046437","LAPICERO CARS  QC00212223","IASA","001","018","UNI"
"046438","LAPICERO CARS C/ FIGURA   DD003132","IASA","001","018","UNI"
"046439","LAPICERO PRINCESS CON FIGURA   DP00757778","IASA","001","018","UNI"
"046440","LAPICERO CARS BLANCO   SLLG0124","IASA","001","018","UNI"
"046441","LAPICERO TOY STORY   QC002425","IASA","001","018","UNI"
"046442","LAPICERO TOY STORY   QC002425","IASA","001","018","UNI"
"046443","LAPICERO TOY STORY C/ FIGURA  DD002829","IASA","001","018","UNI"
"046444","LAPICERO WINNIE POOH GT0087","IASA","001","018","UNI"
"046445","LAPICERO WINNIE POOH BLT SLLG0143","IASA","001","018","UNI"
"046446","LIBRETITA MICKEY SLL0021","IASA","002","105","UNI"
"046447","LIBRETITA MINNIE CELESTE SLLF0007","IASA","002","105","UNI"
"046448","LIBRETITA MINNIE ROSADO SLLF0008","IASA","002","105","UNI"
"046449","LIBRETITA PRINCESS SLLC0009","IASA","002","105","UNI"
"046450","LIBRETITA MICKEY C/ CON LAPICERO SLLI0008","IASA","002","105","UNI"
"046451","LIBRETITA MICKEY C/ CON LAPICERO SLLI0009","IASA","002","105","UNI"
"046452","LIBRETITA PRINCESS C/ LAPICERO  SLLC0009","IASA","002","105","UNI"
"046453","LAPTOP TOSHIBA SATELLITE C645-SP 4136L","TOSHIBA","000","640","UNI"
"046454","SCANNER HP SCANJET G2710","S/M","005","020","UNI"
"046455","BOBI.DOBLERING DIAM.1 1/8 PASO2.1 C/AZUL","S/M","005","002","UNI"
"046456","BOBI.DOBLERING DIAM.1 1/8 PASO2.1 C/BRONCE","S/M","005","002","UNI"
"046457","BOBI.DOBLERING DIAM. 9/16 PASO3.1 C/BRONCE","S/M","005","002","UNI"
"046458","BOBI.DOBLERING DIAM.1 1/8 PASO2.1 C/ROJO","S/M","005","002","UNI"
"046459","BOBI.DOBLERING DIAM.3/8 PASO2.1 C/BLANCO","S/M","005","002","UNI"
"046460","IMPRESORA TERMICA TM-C88 UV","EPSON","000","110","UNI"
"046461","CABLE ELECT.WS·6 AWG. P/SOLDAR.","S/M","008","201","MTR"
"046462","CABLE FLEXIBLE P/TIERRA CPT 8AWG AMAR/VERD","S/M","008","201","MTR"
"046463","PULS.DE EMERG.22MM. ROJO C/ENCLAVE GIRAR.","S/M","008","200","UNI"
"046464","ABRAZAD.GALV.P/TUBO CONDUIT DE 1" 2 OREJAS","S/M","008","200","UNI"
"046465","CONJ.DE FIJACION MURAL P/SPACIAL CRN","S/M","008","200","UNI"
"046466","TAB.MET.ESTANCOIP66 SPA.CRNDE 400X300X200","S/M","008","200","UNI"
"046467","PLACA MET. MONTAJE 365X250MMP/CRN43","S/M","008","200","UNI"
"046468","TUBERIA FLEXIBLE DE F.G.C/FORRO DE PVC 1"","S/M","008","200","MTR"
"046469","INTERRUPT.TRIP.COMPACT NSL100F TM40D 26-40","S/M","008","200","UNI"
"046470","RELE ZELIO TIMER 24-48 VAC/DC 110-240 VAC","S/M","008","200","UNI"
"046471","BARNIZ ACRILFIX SEMIBRILLO  300ML 10572","ACRILEX","001","304","UNI"
"046472","DELINEADOR P/ MADERA NEGRO 12820 520ML","ACRILEX","001","153","UNI"
"046473","PRIMER  PARA METALES Y VIDRIOS 18910 10ML","ACRILEX","001","315","UNI"
"046474","LIMPIA PINCEL LIQUIDO 60ML 20660","ACRILEX","001","315","UNI"
"046475","LACA BASE AGUA MATE  100ML19610","ACRILEX","001","304","UNI"
"046476","GEL PARA MATIZAR 60ML 18660","ACRILEX","001","315","UNI"
"046477","BASE ACRILICO BRILLANTES  15010 10ML","ACRILEX","001","315","UNI"
"046478","YESO ACRILICO  13325 250 ML","ACRILEX","001","301","UNI"
"046479","DELINEADOR P/MADERA VERDE P 12820 20ML","ACRILEX","001","153","UNI"
"046480","PASTA DE MOLDEAR  250ML 13425","ACRILEX","001","148","UNI"
"046481","PINTURAS P/TELA CARAMELO 4146 37ML","ACRILEX","001","153","UNI"
"046482","PINTURAS P/TELA VERDE OLIVA  4146 37ML","ACRILEX","001","153","UNI"
"046483","DELINEADOR P/ MADERA  AZUL CE 12820 20ML","ACRILEX","001","153","UNI"
"046484","DELINEADOR P/MADERA  AMARILLO O.12820 20ML","ACRILEX","001","153","UNI"
"046485","PINTURAS P/TELA AZUL COBALTO 4146 37ML","ACRILEX","001","153","UNI"
"046486","BARNIZ ACRILFIX BRILLANTE  300ML 10672","ACRILEX","001","304","UNI"
"046487","LIMPIA PINCEL EN GEL 60ML 20760","ACRILEX","001","315","UNI"
"046488","PEGAMENTO PARA TELA 37ML 16840","ACRILEX","001","315","UNI"
"046489","BASE PARA MANUALIDADES 3425 250ML","ACRILEX","001","315","UNI"
"046490","PEGAMENTO REMOVIBLE  16240 37ML","ACRILEX","001","315","UNI"
"046491","PINTURAS P/TELA AMARILLO ORO 4146 37ML","ACRILEX","001","153","UNI"
"046492","PINTURAS P/TELA CERAMICA  4146 37ML","ACRILEX","001","153","UNI"
"046493","PINTURAS P/TELA ROJO CARMIN 4146 37ML","ACRILEX","001","153","UNI"
"046494","PINTURAS P/TELA VERDE MUSGO 4146 37ML","ACRILEX","001","153","UNI"
"046495","PINTURAS P/TELA TIERRA QUEMADA 4146 37ML","ACRILEX","001","153","UNI"
"046496","PINTURAS P/TELA VIOLETA  4146 37ML","ACRILEX","001","153","UNI"
"046497","PINTURAS P/TELA PIEL 4146 37ML","ACRILEX","001","153","UNI"
"046498","PINTURAS P/TELA VIOLETA COBALTO 4146 37ML","ACRILEX","001","153","UNI"
"046499","PINTURAS P/TELA ROJO VIVO 4146 37ML","ACRILEX","001","153","UNI"
"046500","PINTURAS P/TELA AZUL MARINO 4146 37ML","ACRILEX","001","153","UNI"
"046501","PINTURAS P/TELA MAGENTA 4146 37ML","ACRILEX","001","153","UNI"
"046502","DELINEADOR P/MADERA NARANJA 12820 20ML","ACRILEX","001","153","UNI"
"046503","PINTURAS P/TELA PURPURA 4146 37ML","ACRILEX","001","153","UNI"
"046504","PINTURAS P/TELA VERDE FLUORECT 101 37ML 40","ACRILEX","001","153","UNI"
"046505","PINTURA NATURAL C VERDE MACA 3960 60ML","ACRILEX","001","153","UNI"
"046506","PINTURA NATURA C. CHOCOLATE 3960 60ML","ACRILEX","001","153","UNI"
"046507","PINTURANATURAL C. GAMUZA QUEIMAD 3960 60ML","ACRILEX","001","153","UNI"
"046508","PINTURA NATURAL C. A ZUL SECO 3960 60ML","ACRILEX","001","153","UNI"
"046509","PINTURA NATURAL C. AZUL COUNTRY 3960 60ML","ACRILEX","001","153","UNI"
"046510","PINTURA NATURAL C. CEREZA 3960 60ML","ACRILEX","001","153","UNI"
"046511","PINTURA NATURAL C. ROJO COUNTRY 3960 60ML","ACRILEX","001","153","UNI"
"046512","PINTURA NATURAL C. PIEL 3960  60ML","ACRILEX","001","153","UNI"
"046513","PINTURA NATURAL C. TEJA 3960 60ML","ACRILEX","001","153","UNI"
"046514","PINTURA NATURA C.  GRIS DE PAYNE 3960 60ML","ACRILEX","001","153","UNI"
"046515","PINTURA NATURE C. BLACK GREEN 3960 60ML","ACRILEX","001","153","UNI"
"046516","DELINEADOR  P/MADERA  PAJA 12820 20ML","ACRILEX","001","153","UNI"
"046517","DELINEADOR P/ MADERA ROSA P. 12820 20ML","ACRILEX","001","153","UNI"
"046518","DELINEADOR P/MADERA TEJA 12820 20ML","ACRILEX","001","153","UNI"
"046519","PINTURA P/TELA VERDE PISTACHO 4146 37ML","ACRILEX","001","153","UNI"
"046520","PINTURA P/TELA VERDE MUSGO 4146 37ML","ACRILEX","001","153","UNI"
"046521","PINTURA P/TELA OCRE ORO 4146 37ML","ACRILEX","001","153","UNI"
"046522","PINTURA P/TELA SEPIA 4146 37ML","ACRILEX","001","153","UNI"
"046523","PINTURA P/TELA GRI LUNAR 4146 37ML","ACRILEX","001","153","UNI"
"046524","PINTURA P/TELA AMARILLO CADMIO 4146 37ML","ACRILEX","001","153","UNI"
"046525","PINTURA P/TELA VERDE PANTANO 4146 37ML","ACRILEX","001","153","UNI"
"046526","PINTURA P/TELA  AZUL CARIBE4146 37ML","ACRILEX","001","153","UNI"
"046527","DELINEADOR P/ MADERA  ROJO F.1282 20ML","ACRILEX","001","153","UNI"
"046528","BARNIZ ACRILFIX  MATE 10972 300ML","ACRILEX","001","304","UNI"
"046529","LACA BASE AGUA BRILLANTE 19510 100ML","ACRILEX","001","304","UNI"
"046530","MULTCOLAGE TEXTIL  18260 60ML","ACRILEX","001","315","UNI"
"046531","MULTICOLAGE MADERA 18160 60ML","ACRILEX","001","315","UNI"
"046532","GOMA LACA INCOLORA 17110 100ML","ACRILEX","001","148","UNI"
"046533","BASE ACRILICO MATE  16910 100ML","ACRILEX","001","315","UNI"
"046534","PINTURA P/TELA VINO 4146 37ML","ACRILEX","001","153","UNI"
"046535","PINTURA P/TELA ROSA CHA 4146 37ML","ACRILEX","001","153","UNI"
"046536","PINTURA P/ TELA CLAREADOR 4146 37ML","ACRILEX","001","153","UNI"
"046537","CINTILLO DE 350 X 4.8 MM. BLANCO","S/M","008","201","CTO"
"046538","CAJA SUPERFICIAL UNIVERSAL 503CBP TICIBOX","S/M","008","201","UNI"
"046539","TABLERO ELECTRICO P/ 16 POLOS MONOFASICO","S/M","008","201","UNI"
"046540","TOMA CORRIENTE UNIVERSAL DOBLE","S/M","008","201","UNI"
"046541","CABLE VULCANIZADO 2 X 16","S/M","008","201","MTR"
"046542","CINTILLOS DE 150 X 3.6","S/M","008","201","CTO"
"046543","BROCA SDS DE 1/4" X 8" DE LONGITUD","S/M","008","201","UNI"
"046544","TORNILLO TIAFON DE 3/8"","S/M","008","201","CTO"
"046545","TORNILLO AUTORROSCANTE DE 4 X 25 MM","S/M","008","201","CTO"
"046546","TARUGO PLASTICO DE 1/4"","S/M","008","201","CTO"
"046547","LOCTITE TRABADOR DE PERNOS","S/M","008","201","UNI"
"046548","PETROLEO VERDE ENVASADO","S/M","008","201","GLN"
"046549","ACEITE WD 40","S/M","008","201","GLN"
"046550","GRASA EP2 DE 35LBS","S/M","008","201","UNI"
"046551","LUBRICANTE TELLUS 46","S/M","008","201","GLN"
"046552","GASOLINA ENVASADA","S/M","008","201","GLN"
"046553","BOTAS CUERO C/PUNTA ACERO TALLA 44","S/M","888","888","UNI"
"046554","BOTAS CUERO C/PUNTA ACERO TALLA 39","S/M","888","888","UNI"
"046555","BOTAS  CUERO C/PUNTA ACERO TALLA 38","S/M","888","888","UNI"
"046556","BOTAS CUERO C/PUNTA ACERO TALLA 45","S/M","888","888","UNI"
"046557","BOTAS  CUERO C/PUNTA ACERO TALLA 43","S/M","888","888","UNI"
"046558","BOTAS CUERO C/PUNTA ACERO TALLA 40","S/M","888","888","UNI"
"046559","BOTAS CUERO C/PUNTA ACERO TALLA 41","S/M","888","888","UNI"
"046560","BOTAS CUERO C/PUNTA ACERO TALLA 42","S/M","888","888","UNI"
"046561","PINTURA FLUORECT ROSADO 4040 37ML","ACRILEX","001","153","UNI"
"046562","JUEGO DE ENGRANAJE P/CAJA DE ENGRANAJES","S/M","005","011","JGO"
"046563","1401 APARATO DE MEDICION","S/M","888","888","JGO"
"046564","1327 FAJA SELLADA","S/M","888","888","MTR"
"046565","0283 VENTOSA DE PLASTICO (KOMORI)","S/M","888","888","UNI"
"046566","1639 EXTRACTOR","S/M","888","888","JGO"
"046567","1386,1387,1388,1389 CUCHILLO TINTA COLOR","S/M","888","888","CJA"
"046568","0059 CEPILLO","S/M","888","888","UNI"
"046569","1479 SENSOR","S/M","888","888","UNI"
"046570","1562 TRANSPORTE DE VUELO","S/M","888","888","UNI"
"046571","1569 CUÑAS DE PAPEL GRANDE","S/M","888","888","UNI"
"046572","1475 SENSOR RK 702","S/M","888","888","UNI"
"046573","0284 VENTOSA DE PLASTICO (KOMORI)","S/M","888","888","UNI"
"046574","0375 COJINETE F-27991","S/M","888","888","UNI"
"046575","1361 MANGO BALANCEO","S/M","888","888","JGO"
"046576","0020 HOJA DE SEPARACION","S/M","888","888","UNI"
"046577","0088 ALIMENTADOR DE RUEDAS (45*15*9)","S/M","888","888","UNI"
"046578","0376 COJINETE F-211459","S/M","888","888","UNI"
"046579","0223,0224 VENTOSA DE MONTAJE (KOMORI)","S/M","888","888","PAR"
"046580","0225,0226 VENTOSA DE MONTAJE (KOMORI)","S/M","888","888","PAR"
"046581","1651 LLAVE INGLESA (17/19)","S/M","888","888","UNI"
"046582","1071 PARTES MAQUINA ROLAND","S/M","888","888","UNI"
"046583","1028 GANCHO","S/M","888","888","UNI"
"046584","1273 MEDIDOR (ROLAND)","S/M","888","888","UNI"
"046585","0733 COBERTOR PARA BARRAS (KOMORI)","S/M","888","888","UNI"
"046586","0725 REPUESTO ROLAND","S/M","888","888","UNI"
"046587","0086 ALIMENTADOR DE RUEDAS (60*15*9)","S/M","888","888","UNI"
"046588","0087 ALIMENTADOR DE RUEDAS (45*15*9)","S/M","888","888","UNI"
"046589","1570 CUÑAS DE PAPEL PEQUEÑO","S/M","888","888","UNI"
"046590","1568 CUÑAS DE PAPEL","S/M","888","888","UNI"
"046591","1651 BARRA MAGNETICA","S/M","888","888","UNI"
"046592","1647 MANIPULADOR","S/M","888","888","UNI"
"046593","0780,0781 BLOQUE EXTERNO TINTERO SM102","S/M","888","888","JGO"
"046594","0879 PRENSADOR DE PIE (ROLAND)","S/M","888","888","JGO"
"046595","1637 EXTRACTOR","S/M","888","888","UNI"
"046596","1580 VENTOSA DE GOMA (KOMORI)","S/M","888","888","BOL"
"046597","TAPA X 25 TEMATICO","STANDFORD","002","002","UNI"
"046598","TAPA X 25 KINDER COLOR","STANDFORD","002","002","UNI"
"046599","FONDO CUAD.ANILLADO A5  X 12","STANDFORD","002","002","UNI"
"046600","TAPA CUAD.MINIQUALITY  X 20","STANDFORD","002","002","UNI"
"046601","FONDO CUAD.MINIQUALITY  X 20","STANDFORD","002","002","UNI"
"046602","FONDO CUAD.ANILLADO A4  X 12","STANDFORD","002","002","UNI"
"046603","TAPA CUAD.ANILLADO A5  X 12","STANDFORD","002","002","UNI"
"046604","TAPA CUAD.ANILLADO A4  X 12","STANDFORD","002","002","UNI"
"046605","GUANTES SOLVEX, TALLA 9","S/M","888","888","PAR"
"046606","GUANTES SOLVEX, TALLA 10","S/M","888","888","PAR"
"046607","LINEA DE VIDA","S/M","888","888","UNI"
"046608","LENTES DE SEGURIDAD LUNA OSCURA","S/M","888","888","UNI"
"046609","LENTES DE SEGURIDAD LUNA CLARA","S/M","888","888","UNI"
"046610","ARNES DE TRES ARGOLLAS","S/M","888","888","UNI"
"046611","CORRECTOR LAPICERO MINI 7 ML","FABER C.","001","042","UNI"
"046612","TAJADOR PLAST C/DEPOSITO 1 ORIF BLTx1","STANDFORD","012","204","BLT"
"046613","TAJADOR PLAST C/DEPOSITO 2 ORIF BLTx1","STANDFORD","012","204","BLT"
"046614","LAPIZ GRAFITO 2B BLTx3","STANDFORD","012","100","BLT"
"046615","LAPIZ GRAFITO CHEQUEO ROJO BLTx3","STANDFORD","012","100","BLT"
"046616","LAPIZ BICOLOR(1) +LAPIZ CHEQUEO(2) BLTx3","STANDFORD","012","100","BLT"
"046617","PEGAMENTO BARRA x 8GR  BLTx2","STANDFORD","012","314","BLT"
"046618","BORRADOR BLANCO CHICO BLTx3","STANDFORD","012","020","BLT"
"046619","BORRADOR BLANCO GRANDE BLTx1","STANDFORD","012","020","BLT"
"046620","BORRADOR BLANCO EXTRA GRANDE BLTx1","STANDFORD","012","020","BLT"
"046621","BORRADOR NEGRO CHICO BLTx3","STANDFORD","012","020","BLT"
"046622","BORRADOR NEGRO GRANDE BLTx1","STANDFORD","012","020","BLT"
"046623","BORRADOR NEON CHICO BLTx3","STANDFORD","012","020","BLT"
"046624","BORRADOR NEON GRANDE BLTx1","STANDFORD","012","020","BLT"
"046625","BORRAD NEON GRAND(1)+TAJAD.TAC(1) BLTx2","STANDFORD","012","020","BLT"
"046626","BORRAD NEON CHICO(3)+TAJAD.TAC(3) BLTx6","STANDFORD","012","020","BLT"
"046627","PLUMON ART RESALTADOR ECO E-49  NARANJA","ARTESCO","001","321","UNI"
"046628","PLUMON ART RESALTADOR ECO E-49 VERDE","ARTESCO","001","321","UNI"
"046629","PLUMON ART RESALTADOR ECO E-49  ROSADO","ARTESCO","001","321","UNI"
"046630","PLUMON ART RESALTADOR ECO E-49  CELESTE","ARTESCO","001","321","UNI"
"046631","POLIPASACALLE DE PEBD 50CMX 90CMX3MILS","S/M","888","888","MLL"
"046632","CLISE POLIPASACALLE  PEBD 50CMX 90CMX3MILS","S/M","888","888","UNI"
"046633","POLIPASACALLE DE PEBD 50CMX 90CMX3MILS","S/M","888","888","KLG"
"046634","CUADERNO 1/4TD MENININHAS 5M160H6x6MM EMP.","TILIBRA","013","014","UNI"
"046635","PINTURA D.BRILLANTE MUSGO 12113 35ML","ACRILEX","001","153","UNI"
"046636","PINTURA DIMENCIONAL GLIT VERDE 12213 35ML","ACRILEX","001","153","UNI"
"046637","CUADERNO 1/4TD CAPRICHO 5M160H6x6MM EMP.IN","TILIBRA","013","014","UNI"
"046638","CUADERNO TD LE VANILLE 10M200H6x6MM EMP.IN","TILIBRA","013","014","UNI"
"046639","CARATULA QUALITY BOOK A-4 HADAS","STANDFORD","008","002","CTO"
"046640","CUADERNO TD PLUSH 10M 200H 6X6MM TROQ.E.I.","TILIBRA","013","014","UNI"
"046641","CUADERNO TD CAPRICHO10M 200H 6x6MM EMP.IND","TILIBRA","013","014","UNI"
"046642","CUADERNO 1/4R NOSE 5M 160H 6x6MM EMP.IND","TILIBRA","013","014","UNI"
"046643","CUADERNO TD PLUSH 10M200H6x6MM EMP.IND.","TILIBRA","013","014","UNI"
"046644","CUADERNO TD MENININHAS 10M200H6x6MM EMP.IN","TILIBRA","013","014","UNI"
"046645","TONER TK-70 FS9100 / 9500 KYOCERA 40,K","MITA","000","460","UNI"
"046646","ENGRAPADOR 214","ALLEANZA","001","060","UNI"
"046647","RETIRA CARATULA TEEN'12 45X85","STANDFORD","008","002","CTO"
"046648","CARATULA TEEN BOOK'12 45X85 S/ACABADO","STANDFORD","008","002","CTO"
"046649","CARATULA TEEN BOOK'12 45X85 PLAST. BOPP","STANDFORD","008","002","CTO"
"046650","TROQUEL FALSA CARATULA  DISNEY PREESCOLAR","S/M","888","888","UNI"
"046651","TROQUEL STICKER HANDY MANNY","S/M","888","888","UNI"
"046652","TROQUEL FALSA CARATULA  HANDY MANNY","S/M","888","888","UNI"
"046653","TROQUEL STICKER DISNEY PRE ESCOLAR","S/M","888","888","UNI"
"046654","RETIRA CARATULA MITSY LIBELULA'12 45X85","STANDFORD","008","002","CTO"
"046655","RETIRA CARATULA MITSY MARIPOSA'12 45X85","STANDFORD","008","002","CTO"
"046656","FORRO CUAD.ANILLADO A-4 MARVEL S/PLAST","STANDFORD","008","004","CTO"
"046657","FORRO CUAD.ANILLADO A-4 MARVEL PLASTIF.","STANDFORD","008","004","CTO"
"046658","FORRO CUAD.ANILLADO A-5 JEAN S/PLAST","STANDFORD","008","004","CTO"
"046659","FORRO CUAD.ANILLADO A-5 JEAN PLASTIF.","STANDFORD","008","004","CTO"
"046660","FORRO CUAD.ANILLADO A-5 POOH S/PLAST","STANDFORD","008","004","CTO"
"046661","FORRO CUAD.ANILLADO A-5 POOH PLASTIF.","STANDFORD","008","004","CTO"
"046662","FORRO CUAD.ANILLADO A-5 VINTAGE S/PLAST","STANDFORD","008","004","CTO"
"046663","FORRO CUAD.ANILLADO A-5 VINTAGE PLASTIF.","STANDFORD","008","004","CTO"
"046664","FORRO CUAD.ANILLADO A-5 SIMPSONS S/PLAST","STANDFORD","008","004","CTO"
"046665","FORRO CUAD.ANILLADO A-5 SIMPSONS PLASTIF","STANDFORD","008","004","CTO"
"046666","FORRO CUAD.ANILLADO A-5 BILLABONG S/PLAST","STANDFORD","008","004","CTO"
"046667","FORRO CUAD.ANILLADO A-5 BILLABONG PLASTIF.","STANDFORD","008","004","CTO"
"046668","FORRO CUAD.ANILLADO A-5 FLORES S/PLAST","STANDFORD","008","004","CTO"
"046669","FORRO CUAD.ANILLADO A-5 FLORES PLASTIF.","STANDFORD","008","004","CTO"
"046670","FORRO CUAD.ANILLADO A-5 MARVEL S/PLAST","STANDFORD","008","004","CTO"
"046671","FORRO CUAD.ANILLADO A-5 MARVEL PLASTIF.","STANDFORD","008","004","CTO"
"046672","BARNIZ UV 933","S/M","008","999","KLG"
"046673","PINTURA PVA AZUL SECO 3240 37ML","ACRILEX","001","153","UNI"
"046674","BARNIZ UV 503-S MATE","S/M","008","100","KLG"
"046675","TELEVISOR LCD 32" - MIRAY","S/M","888","888","UNI"
"046676","HERVIDOR - MIRAY","S/M","888","888","UNI"
"046677","COCINA A GAS - MIRAY","S/M","888","888","UNI"
"046678","LICUADORA - MIRAY","S/M","888","888","UNI"
"046679","OLLA ARROCERA - MIRAY","S/M","888","888","UNI"
"046680","PINTURA  PVA CEREZA 3240 37ML","ACRILEX","001","153","UNI"
"046681","ENGRAPADOR OFICINA PROMOCIONAL 827","EAGLE","001","060","UNI"
"046682","CINTA ADHES. TRANSP. 1 X 36 YD.","SHURTAPE","001","033","UNI"
"046683","PINTURA PVA AZUL COUNTRY 3240 ML","ACRILEX","001","153","UNI"
"046684","BARRA LINEA A TIERRA 6 PUNTOS","S/M","008","201","UNI"
"046685","BOLIGRAFO BIC ATLANTIS NEGRO","BIC","001","018","UNI"
"046686","PLUMON BIC BRITLINER TEXT AMARILLO","BIC","001","321","UNI"
"046687","PLUMON BIC BRITLINER TEXT NARANJA","BIC","001","321","UNI"
"046688","PLUMON BIC BRITLINER TEXT ROSADO","BIC","001","321","UNI"
"046689","PLUMON BIC BRITLINER TEXT VERDE","BIC","001","321","UNI"
"046690","TACHO PLASTICO P/OFICINA NEGRO","ARTESCO","005","021","UNI"
"046691","TONER COMP CE278A HP 2,1 K","JET LIFE","000","460","UNI"
"046692","PINTURA  PVA ROSA OSCURO 3240 37ML","ACRILEX","001","153","UNI"
"046693","TAPA  CUAD. ESP. A4 HADAS C/LIGA Q. BOOK","STANDFORD","008","013","JGO2"
"046694","PINTURA PVA CASTAÑO CLARO  3240 37ML","ACRILEX","001","153","UNI"
"046695","TAPA  CUAD. ESP. A4 BILLABONG QUALITY BOOK","STANDFORD","008","013","JGO2"
"046696","PINTURA  DIMENCIONAL GLIT ROJO 205  37ML","ACRILEX","001","153","UNI"
"046697","PALETAS DE CARBON FE65170X4X40MM.","S/M","008","201","UNI"
"046698","F-PRO-06 CONTROL PROD. DIARIA MAQ.OFF-SETT","S/M","888","888","UNI"
"046699","F-PRO-23 CONTROL PROD. DIARIA MAQ. HARRIS","S/M","888","888","UNI"
"046700","F-PRO-09 REPORTE DIARIO DE GUILLOTINA","S/M","888","888","UNI"
"046701","F-PRO-22 CONTROL PROD. DIARIA DE BARNIZADO","S/M","888","888","UNI"
"046702","F-PRO-11 REPORTE DIARIO DE TERMOSELLADO","S/M","888","888","UNI"
"046703","PINTURA PVA MARRON 3240 37ML","ACRILEX","001","153","UNI"
"046704","PINTURA  PVA VERDE PRIMAVERA 3240 37ML","ACRILEX","001","153","UNI"
"046705","PINTURA PVA MARRON OSCURO 3240 37ML","ACRILEX","001","153","UNI"
"046706","PINTURA  PVA  LILA  3240 37ML","ACRILEX","001","153","UNI"
"046707","PINTURA  PVA AZUL PISCINA 3240 37ML","ACRILEX","001","153","UNI"
"046708","PINTURA PVA ROSA BEBE 3240 37ML","ACRILEX","001","153","UNI"
